SEQ TITLE	Sel Result	Accession	Description	Similarity[%]	Coverage[%]	Taxid	Lineage	superkingdom	kingdom	subkingdom	superphylum	phylum	subphylum	superclass	class	subclass	superorder	order	suborder	superfamily	family	subfamily	tribe	subtribe	genus	species group	species		
ASV_47,blastn,1/5,MZ969848,Diplosphaera chodatii isolate HP-19P internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,835.806,452,1,464,260,723,460,460,99,1,100,0,464,,,		MZ969848				152768	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Diplosphaera	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Diplosphaera				
ASV_48,blastn,1/5,KT768205,Trebouxia gelatinosa strain L1780 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,736.087,398,1,407,427,833,404,404,99,3,100,0,407,,,		KT768205				53269	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_49,blastn,1/5,MH703748,Diplosphaera sp. Ru-6-16 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,863.506,467,1,467,2559,3025,467,467,100,0,100,0,467,		MH703748				2291452	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Diplosphaera; unclassified Diplosphaera	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Diplosphaera				
ASV_50,blastn,1/5,KM020049,Desmococcus olivaceus strain SAG 1.92 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,0,854.272,462,1,471,3069,3540,469,469,99,6,99,4,474,		KM020049				187459	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Desmococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Desmococcus				
ASV_51,blastn,1/5,KY066429,Trebouxia simplex voucher Johnsen L-93143 (BG) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,756.4,409,1,412,294,705,411,411,99,8,100,0,412,,,		KY066429				664445	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_52,blastn,1/5,MK005102,Trebouxia sp. S4MWC-25 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence,0,745.32,403,1,403,260,662,403,403,100,0,99,3,406,,,		MK005102				2501455	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_53,blastn,1/5,MN397053,Dictyochloropsis sp. 17945 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,3.28129E-145,527.415,285,1,384,284,656,353,353,91,9,100,0,384,,,		MN397053				2607442	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_54,blastn,1/5,KY066380,Trebouxia sp. 10 GS-2016 voucher Papong 6984 (MSUT) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,9.60921E-141,512.642,277,1,400,241,653,371,371,92,8,100,0,400,,,		KY066380				1913696	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_55,blastn,1/5,MN397087,Trebouxia sp. OTU A19 voucher 17266 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,758.247,410,1,410,227,636,410,410,100,0,100,0,410,,,		MN397087				1660975	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_56,blastn,1/5,KJ754204,Trebouxia sp. clade II LM-2014 isolate L1178 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,671.454,363,1,405,293,698,393,393,97,0,100,0,405,,,		KJ754204				1534561	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_57,blastn,1/5,KC333514,Dictyochloropsis splendida strain SAG 244.80 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,1.27995E-64,259.651,140,1,373,301,676,310,310,83,1,100,0,373,		KC333514				415184	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_58,blastn,1/5,MN397029,Trebouxia sp. OTU A18 voucher 17193 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,656.681,355,1,414,222,632,395,395,95,4,100,0,414,,,		MN397029				1660974	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_59,blastn,1/5,FJ936172,Dictyochloropsis reticulata strain CCHU 5616 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence &gt;gi|557673716|gb|KC333524.1| Symbiochloris handae strain CCHU 5616 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,652.988,353,1,353,329,681,353,353,100,0,92,4,382		FJ936172				40981	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_60,blastn,1/5,KC333514,Dictyochloropsis splendida strain SAG 244.80 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,1.26716E-69,276.271,149,1,372,301,676,310,310,83,3,100,0,372,		KC333514				415184	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_61,blastn,1/5,FJ626735,Trebouxia simplex strain SAG 101.80 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,756.4,409,1,412,188,599,411,411,99,8,100,0,412,,,		FJ626735				664445	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_62,blastn,1/5,MN396912,Asterochloris phycobiontica voucher 17926 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,712.08,385,1,385,212,596,385,385,100,0,100,0,385,,,		MN396912				477178	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Asterochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Asterochloris				
ASV_63,blastn,1/5,MZ868176,Coccomyxa sp. NEM-5P internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,806.26,436,1,444,300,744,442,442,99,5,100,0,444,,,		MZ868176				1274662	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_64,blastn,1/5,MN397053,Dictyochloropsis sp. 17945 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,3.28129E-145,527.415,285,1,384,284,656,353,353,91,9,100,0,384,,,		MN397053				2607442	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_65,blastn,1/5,MT187588,Trebouxia sp. ex Bulbothrix meizospora voucher CUPVOUCHER_HP38_P_2020_01 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,691.767,374,1,407,306,712,396,396,97,3,100,0,407,,,		MT187588				2717250	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_66,blastn,1/5,DQ660909,Coccomyxa sp. gbA3 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,0,819.186,443,1,446,352,797,445,445,99,8,99,3,449,,		DQ660909				392770	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa; unclassified Coccomyxa (in: Viridiplantae)	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_67,blastn,1/5,MZ919288,Diplosphaera chodatii isolate 863-4-P internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,830.266,449,2,462,258,718,457,457,99,1,99,8,462,,,		MZ919288				152768	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Diplosphaera	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Diplosphaera				
ASV_68,blastn,1/5,MW043610,Asterochloris sp. CL259 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,704.694,381,1,384,160,544,384,384,100,0,100,0,384,,,		MW043610				2775748	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Asterochloris; unclassified Asterochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Asterochloris				
ASV_69,blastn,1/5,MN397029,Trebouxia sp. OTU A18 voucher 17193 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,743.473,402,1,411,222,632,408,408,99,3,100,0,411,,,		MN397029				1660974	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_70,blastn,1/5,MN397029,Trebouxia sp. OTU A18 voucher 17193 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,743.473,402,1,411,222,632,408,408,99,3,100,0,411,,,		MN397029				1660974	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_71,blastn,1/5,GU017646,Symbiochloris symbiontica strain SAG 2099 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,1.42731E-49,209.792,113,1,146,2743,2889,136,136,93,2,36,1,404,		GU017646				531392	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_72,blastn,1/5,KC333522,Symbiochloris irregularis strain SAG 2036 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,5.29168E-163,586.508,317,1,325,260,584,322,322,99,1,85,3,381,,,		KC333522				706552	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_73,blastn,1/5,MN832486,Trebouxia sp. Hap02 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,697.307,377,1,407,246,652,398,398,97,8,100,0,407,,,		MN832486				2685825	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_74,blastn,1/5,EU878191,Mnium hornum 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,7.32579E-112,416.616,225,1,371,273,663,343,343,92,5,97,6,380,		EU878191				41835	cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Bryidae; Bryanae; Bryales; Mniaceae; Mnium	Eukaryota	Viridiplantae			Streptophyta	Streptophytina		Bryopsida	Bryidae	Bryanae	Bryales			Mniaceae				Mnium				
ASV_75,blastn,1/5,KT215299,Dictyochloropsis symbiontica isolate GyngeD5b internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,2.81249E-71,281.811,152,1,383,207,583,313,313,81,7,100,0,383,,,		KT215299				531392	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_76,blastn,1/5,KT215299,Dictyochloropsis symbiontica isolate GyngeD5b internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,1.30852E-69,276.271,149,1,383,207,583,312,312,81,5,100,0,383,,,		KT215299				531392	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_77,blastn,1/5,GU017645,Symbiochloris symbiontica strain SAG 2070 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,1.98251E-127,468.323,253,1,375,2793,3158,337,337,89,9,99,2,378,		GU017645				531392	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
